Try_index N kappa_old kappa_new time_rescaled mag
0 40000.000000 0.318639 1.154858 2495.000000 0.899950
0 40000.000000 0.318639 1.154858 2496.000000 0.899900
0 40000.000000 0.318639 1.154858 2496.000000 0.899900
0 40000.000000 0.318639 1.154858 2496.000000 0.899900
0 40000.000000 0.318639 1.154858 2496.000000 0.899900
0 40000.000000 0.318639 1.154858 2497.000000 0.899850
0 40000.000000 0.318639 1.154858 2497.000000 0.899850
0 40000.000000 0.318639 1.154858 2497.000000 0.899850
0 40000.000000 0.318639 1.154858 2497.000000 0.899850
0 40000.000000 0.318639 1.154858 2497.000000 0.899850
0 40000.000000 0.318639 1.154858 2497.000000 0.899850
0 40000.000000 0.318639 1.154858 2497.000000 0.899850
0 40000.000000 0.318639 1.154858 2497.000000 0.899850
0 40000.000000 0.318639 1.154858 2498.000000 0.899800
0 40000.000000 0.318639 1.154858 2498.000000 0.899800
0 40000.000000 0.318639 1.154858 2499.000000 0.899850
0 40000.000000 0.318639 1.154858 2499.000000 0.899850
0 40000.000000 0.318639 1.154858 2499.000000 0.899850
0 40000.000000 0.318639 1.154858 2499.000000 0.899850
0 40000.000000 0.318639 1.154858 2499.000000 0.899850
0 40000.000000 0.318639 1.154858 2499.000000 0.899850
0 40000.000000 0.318639 1.154858 2500.000000 0.899800
0 40000.000000 0.318639 1.154858 2500.000000 0.899800
0 40000.000000 0.318639 1.154858 2500.000000 0.899800
0 40000.000000 0.318639 1.154858 2503.000000 0.899750
0 40000.000000 0.318639 1.154858 2503.000000 0.899750
0 40000.000000 0.318639 1.154858 2503.000000 0.899750
0 40000.000000 0.318639 1.154858 2505.000000 0.899750
0 40000.000000 0.318639 1.154858 2505.000000 0.899750
0 40000.000000 0.318639 1.154858 2505.000000 0.899750
0 40000.000000 0.318639 1.154858 2507.000000 0.899750
0 40000.000000 0.318639 1.154858 2507.000000 0.899750
0 40000.000000 0.318639 1.154858 2507.000000 0.899750
0 40000.000000 0.318639 1.154858 2510.000000 0.899600
0 40000.000000 0.318639 1.154858 2510.000000 0.899600
0 40000.000000 0.318639 1.154858 2513.000000 0.899550
0 40000.000000 0.318639 1.154858 2514.000000 0.899500
0 40000.000000 0.318639 1.154858 2516.000000 0.899400
0 40000.000000 0.318639 1.154858 2521.000000 0.899150
0 40000.000000 0.318639 1.154858 2521.000000 0.899150
0 40000.000000 0.318639 1.154858 2522.000000 0.899100
0 40000.000000 0.318639 1.154858 2524.000000 0.899000
0 40000.000000 0.318639 1.154858 2526.000000 0.898900
0 40000.000000 0.318639 1.154858 2526.000000 0.898900
0 40000.000000 0.318639 1.154858 2526.000000 0.898900
0 40000.000000 0.318639 1.154858 2526.000000 0.898900
0 40000.000000 0.318639 1.154858 2526.000000 0.898900
0 40000.000000 0.318639 1.154858 2529.000000 0.898850
0 40000.000000 0.318639 1.154858 2529.000000 0.898850
0 40000.000000 0.318639 1.154858 2529.000000 0.898850
0 40000.000000 0.318639 1.154858 2529.000000 0.898850
0 40000.000000 0.318639 1.154858 2530.000000 0.898800
0 40000.000000 0.318639 1.154858 2530.000000 0.898800
0 40000.000000 0.318639 1.154858 2530.000000 0.898800
0 40000.000000 0.318639 1.154858 2530.000000 0.898800
0 40000.000000 0.318639 1.154858 2530.000000 0.898800
0 40000.000000 0.318639 1.154858 2530.000000 0.898800
0 40000.000000 0.318639 1.154858 2530.000000 0.898800
0 40000.000000 0.318639 1.154858 2532.000000 0.898800
0 40000.000000 0.318639 1.154858 2532.000000 0.898800
0 40000.000000 0.318639 1.154858 2534.000000 0.898700
0 40000.000000 0.318639 1.154858 2535.000000 0.898750
0 40000.000000 0.318639 1.154858 2535.000000 0.898750
0 40000.000000 0.318639 1.154858 2536.000000 0.898700
0 40000.000000 0.318639 1.154858 2537.000000 0.898650
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2538.000000 0.898600
0 40000.000000 0.318639 1.154858 2539.000000 0.898650
0 40000.000000 0.318639 1.154858 2540.000000 0.898600
0 40000.000000 0.318639 1.154858 2540.000000 0.898600
0 40000.000000 0.318639 1.154858 2540.000000 0.898600
0 40000.000000 0.318639 1.154858 2540.000000 0.898600
0 40000.000000 0.318639 1.154858 2540.000000 0.898600
0 40000.000000 0.318639 1.154858 2540.000000 0.898600
0 40000.000000 0.318639 1.154858 2540.000000 0.898600
0 40000.000000 0.318639 1.154858 2540.000000 0.898600
0 40000.000000 0.318639 1.154858 2540.000000 0.898600
0 40000.000000 0.318639 1.154858 2541.000000 0.898650
0 40000.000000 0.318639 1.154858 2541.000000 0.898650
0 40000.000000 0.318639 1.154858 2541.000000 0.898650
0 40000.000000 0.318639 1.154858 2541.000000 0.898650
0 40000.000000 0.318639 1.154858 2541.000000 0.898650
0 40000.000000 0.318639 1.154858 2541.000000 0.898650
0 40000.000000 0.318639 1.154858 2542.000000 0.898600
0 40000.000000 0.318639 1.154858 2543.000000 0.898550
0 40000.000000 0.318639 1.154858 2543.000000 0.898550
0 40000.000000 0.318639 1.154858 2544.000000 0.898500
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2545.000000 0.898450
0 40000.000000 0.318639 1.154858 2547.000000 0.898350
0 40000.000000 0.318639 1.154858 2547.000000 0.898350
0 40000.000000 0.318639 1.154858 2549.000000 0.898350
0 40000.000000 0.318639 1.154858 2549.000000 0.898350
0 40000.000000 0.318639 1.154858 2551.000000 0.898250
0 40000.000000 0.318639 1.154858 2555.000000 0.898050
0 40000.000000 0.318639 1.154858 2556.000000 0.898000
0 40000.000000 0.318639 1.154858 2556.000000 0.898000
0 40000.000000 0.318639 1.154858 2557.000000 0.897950
0 40000.000000 0.318639 1.154858 2557.000000 0.897950
0 40000.000000 0.318639 1.154858 2557.000000 0.897950
0 40000.000000 0.318639 1.154858 2557.000000 0.897950
0 40000.000000 0.318639 1.154858 2557.000000 0.897950
0 40000.000000 0.318639 1.154858 2558.000000 0.898000
0 40000.000000 0.318639 1.154858 2560.000000 0.897900
0 40000.000000 0.318639 1.154858 2560.000000 0.897900
0 40000.000000 0.318639 1.154858 2561.000000 0.897850
0 40000.000000 0.318639 1.154858 2561.000000 0.897850
0 40000.000000 0.318639 1.154858 2563.000000 0.897750
0 40000.000000 0.318639 1.154858 2563.000000 0.897750
0 40000.000000 0.318639 1.154858 2563.000000 0.897750
0 40000.000000 0.318639 1.154858 2563.000000 0.897750
0 40000.000000 0.318639 1.154858 2563.000000 0.897750
0 40000.000000 0.318639 1.154858 2563.000000 0.897750
0 40000.000000 0.318639 1.154858 2564.000000 0.897700
0 40000.000000 0.318639 1.154858 2564.000000 0.897700
0 40000.000000 0.318639 1.154858 2564.000000 0.897700
0 40000.000000 0.318639 1.154858 2565.000000 0.897650
0 40000.000000 0.318639 1.154858 2566.000000 0.897600
0 40000.000000 0.318639 1.154858 2566.000000 0.897600
0 40000.000000 0.318639 1.154858 2566.000000 0.897600
0 40000.000000 0.318639 1.154858 2567.000000 0.897550
0 40000.000000 0.318639 1.154858 2568.000000 0.897500
0 40000.000000 0.318639 1.154858 2568.000000 0.897500
0 40000.000000 0.318639 1.154858 2568.000000 0.897500
0 40000.000000 0.318639 1.154858 2568.000000 0.897500
0 40000.000000 0.318639 1.154858 2568.000000 0.897500
0 40000.000000 0.318639 1.154858 2568.000000 0.897500
0 40000.000000 0.318639 1.154858 2568.000000 0.897500
0 40000.000000 0.318639 1.154858 2568.000000 0.897500
0 40000.000000 0.318639 1.154858 2568.000000 0.897500
0 40000.000000 0.318639 1.154858 2568.000000 0.897500
0 40000.000000 0.318639 1.154858 2568.000000 0.897500
0 40000.000000 0.318639 1.154858 2570.000000 0.897500
0 40000.000000 0.318639 1.154858 2571.000000 0.897450
0 40000.000000 0.318639 1.154858 2571.000000 0.897450
0 40000.000000 0.318639 1.154858 2572.000000 0.897400
0 40000.000000 0.318639 1.154858 2572.000000 0.897400
0 40000.000000 0.318639 1.154858 2572.000000 0.897400
0 40000.000000 0.318639 1.154858 2573.000000 0.897350
0 40000.000000 0.318639 1.154858 2573.000000 0.897350
0 40000.000000 0.318639 1.154858 2573.000000 0.897350
0 40000.000000 0.318639 1.154858 2574.000000 0.897400
0 40000.000000 0.318639 1.154858 2575.000000 0.897350
0 40000.000000 0.318639 1.154858 2577.000000 0.897350
0 40000.000000 0.318639 1.154858 2577.000000 0.897350
0 40000.000000 0.318639 1.154858 2577.000000 0.897350
0 40000.000000 0.318639 1.154858 2577.000000 0.897350
0 40000.000000 0.318639 1.154858 2578.000000 0.897300
0 40000.000000 0.318639 1.154858 2578.000000 0.897300
0 40000.000000 0.318639 1.154858 2580.000000 0.897300
0 40000.000000 0.318639 1.154858 2583.000000 0.897150
0 40000.000000 0.318639 1.154858 2586.000000 0.897000
0 40000.000000 0.318639 1.154858 2587.000000 0.896950
0 40000.000000 0.318639 1.154858 2588.000000 0.896900
0 40000.000000 0.318639 1.154858 2589.000000 0.896950
0 40000.000000 0.318639 1.154858 2590.000000 0.896900
0 40000.000000 0.318639 1.154858 2590.000000 0.896900
0 40000.000000 0.318639 1.154858 2590.000000 0.896900
0 40000.000000 0.318639 1.154858 2590.000000 0.896900
0 40000.000000 0.318639 1.154858 2590.000000 0.896900
0 40000.000000 0.318639 1.154858 2590.000000 0.896900
0 40000.000000 0.318639 1.154858 2592.000000 0.896900
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2593.000000 0.896850
0 40000.000000 0.318639 1.154858 2595.000000 0.896850
0 40000.000000 0.318639 1.154858 2595.000000 0.896850
0 40000.000000 0.318639 1.154858 2595.000000 0.896850
0 40000.000000 0.318639 1.154858 2597.000000 0.896750
0 40000.000000 0.318639 1.154858 2600.000000 0.896700
0 40000.000000 0.318639 1.154858 2601.000000 0.896650
0 40000.000000 0.318639 1.154858 2602.000000 0.896600
0 40000.000000 0.318639 1.154858 2602.000000 0.896600
0 40000.000000 0.318639 1.154858 2602.000000 0.896600
0 40000.000000 0.318639 1.154858 2602.000000 0.896600
0 40000.000000 0.318639 1.154858 2603.000000 0.896650
0 40000.000000 0.318639 1.154858 2603.000000 0.896650
0 40000.000000 0.318639 1.154858 2603.000000 0.896650
0 40000.000000 0.318639 1.154858 2605.000000 0.896650
0 40000.000000 0.318639 1.154858 2605.000000 0.896650
0 40000.000000 0.318639 1.154858 2605.000000 0.896650
0 40000.000000 0.318639 1.154858 2605.000000 0.896650
0 40000.000000 0.318639 1.154858 2607.000000 0.896650
0 40000.000000 0.318639 1.154858 2609.000000 0.896550
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2610.000000 0.896500
0 40000.000000 0.318639 1.154858 2611.000000 0.896550
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2612.000000 0.896500
0 40000.000000 0.318639 1.154858 2613.000000 0.896550
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2614.000000 0.896500
0 40000.000000 0.318639 1.154858 2615.000000 0.896550
0 40000.000000 0.318639 1.154858 2616.000000 0.896500
0 40000.000000 0.318639 1.154858 2616.000000 0.896500
0 40000.000000 0.318639 1.154858 2616.000000 0.896500
0 40000.000000 0.318639 1.154858 2616.000000 0.896500
0 40000.000000 0.318639 1.154858 2616.000000 0.896500
0 40000.000000 0.318639 1.154858 2616.000000 0.896500
0 40000.000000 0.318639 1.154858 2616.000000 0.896500
0 40000.000000 0.318639 1.154858 2616.000000 0.896500
0 40000.000000 0.318639 1.154858 2617.000000 0.896550
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2618.000000 0.896500
0 40000.000000 0.318639 1.154858 2620.000000 0.896500
0 40000.000000 0.318639 1.154858 2620.000000 0.896500
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2621.000000 0.896450
0 40000.000000 0.318639 1.154858 2623.000000 0.896450
0 40000.000000 0.318639 1.154858 2623.000000 0.896450
0 40000.000000 0.318639 1.154858 2623.000000 0.896450
0 40000.000000 0.318639 1.154858 2623.000000 0.896450
0 40000.000000 0.318639 1.154858 2623.000000 0.896450
0 40000.000000 0.318639 1.154858 2623.000000 0.896450
0 40000.000000 0.318639 1.154858 2623.000000 0.896450
0 40000.000000 0.318639 1.154858 2624.000000 0.896500
0 40000.000000 0.318639 1.154858 2625.000000 0.896450
0 40000.000000 0.318639 1.154858 2626.000000 0.896400
0 40000.000000 0.318639 1.154858 2626.000000 0.896400
0 40000.000000 0.318639 1.154858 2626.000000 0.896400
0 40000.000000 0.318639 1.154858 2626.000000 0.896400
0 40000.000000 0.318639 1.154858 2626.000000 0.896400
0 40000.000000 0.318639 1.154858 2626.000000 0.896400
0 40000.000000 0.318639 1.154858 2626.000000 0.896400
0 40000.000000 0.318639 1.154858 2626.000000 0.896400
0 40000.000000 0.318639 1.154858 2628.000000 0.896400
0 40000.000000 0.318639 1.154858 2628.000000 0.896400
0 40000.000000 0.318639 1.154858 2629.000000 0.896450
0 40000.000000 0.318639 1.154858 2630.000000 0.896500
0 40000.000000 0.318639 1.154858 2630.000000 0.896500
0 40000.000000 0.318639 1.154858 2630.000000 0.896500
0 40000.000000 0.318639 1.154858 2631.000000 0.896450
0 40000.000000 0.318639 1.154858 2632.000000 0.896400
0 40000.000000 0.318639 1.154858 2632.000000 0.896400
0 40000.000000 0.318639 1.154858 2632.000000 0.896400
0 40000.000000 0.318639 1.154858 2632.000000 0.896400
0 40000.000000 0.318639 1.154858 2633.000000 0.896350
0 40000.000000 0.318639 1.154858 2633.000000 0.896350
0 40000.000000 0.318639 1.154858 2635.000000 0.896250
0 40000.000000 0.318639 1.154858 2635.000000 0.896250
0 40000.000000 0.318639 1.154858 2635.000000 0.896250
0 40000.000000 0.318639 1.154858 2635.000000 0.896250
0 40000.000000 0.318639 1.154858 2635.000000 0.896250
0 40000.000000 0.318639 1.154858 2635.000000 0.896250
0 40000.000000 0.318639 1.154858 2636.000000 0.896300
0 40000.000000 0.318639 1.154858 2636.000000 0.896300
0 40000.000000 0.318639 1.154858 2637.000000 0.896250
0 40000.000000 0.318639 1.154858 2637.000000 0.896250
0 40000.000000 0.318639 1.154858 2637.000000 0.896250
0 40000.000000 0.318639 1.154858 2637.000000 0.896250
0 40000.000000 0.318639 1.154858 2637.000000 0.896250
0 40000.000000 0.318639 1.154858 2637.000000 0.896250
0 40000.000000 0.318639 1.154858 2637.000000 0.896250
0 40000.000000 0.318639 1.154858 2639.000000 0.896250
0 40000.000000 0.318639 1.154858 2639.000000 0.896250
0 40000.000000 0.318639 1.154858 2640.000000 0.896300
0 40000.000000 0.318639 1.154858 2640.000000 0.896300
0 40000.000000 0.318639 1.154858 2641.000000 0.896350
0 40000.000000 0.318639 1.154858 2641.000000 0.896350
0 40000.000000 0.318639 1.154858 2641.000000 0.896350
0 40000.000000 0.318639 1.154858 2641.000000 0.896350
0 40000.000000 0.318639 1.154858 2642.000000 0.896300
0 40000.000000 0.318639 1.154858 2642.000000 0.896300
0 40000.000000 0.318639 1.154858 2642.000000 0.896300
0 40000.000000 0.318639 1.154858 2642.000000 0.896300
0 40000.000000 0.318639 1.154858 2643.000000 0.896350
0 40000.000000 0.318639 1.154858 2643.000000 0.896350
0 40000.000000 0.318639 1.154858 2644.000000 0.896300
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2645.000000 0.896250
0 40000.000000 0.318639 1.154858 2646.000000 0.896300
0 40000.000000 0.318639 1.154858 2647.000000 0.896250
0 40000.000000 0.318639 1.154858 2647.000000 0.896250
0 40000.000000 0.318639 1.154858 2647.000000 0.896250
0 40000.000000 0.318639 1.154858 2647.000000 0.896250
0 40000.000000 0.318639 1.154858 2647.000000 0.896250
0 40000.000000 0.318639 1.154858 2647.000000 0.896250
0 40000.000000 0.318639 1.154858 2647.000000 0.896250
0 40000.000000 0.318639 1.154858 2647.000000 0.896250
0 40000.000000 0.318639 1.154858 2647.000000 0.896250
0 40000.000000 0.318639 1.154858 2647.000000 0.896250
0 40000.000000 0.318639 1.154858 2649.000000 0.896250
0 40000.000000 0.318639 1.154858 2650.000000 0.896300
0 40000.000000 0.318639 1.154858 2650.000000 0.896300
0 40000.000000 0.318639 1.154858 2650.000000 0.896300
0 40000.000000 0.318639 1.154858 2651.000000 0.896250
0 40000.000000 0.318639 1.154858 2651.000000 0.896250
0 40000.000000 0.318639 1.154858 2651.000000 0.896250
0 40000.000000 0.318639 1.154858 2651.000000 0.896250
0 40000.000000 0.318639 1.154858 2652.000000 0.896300
0 40000.000000 0.318639 1.154858 2652.000000 0.896300
0 40000.000000 0.318639 1.154858 2653.000000 0.896250
0 40000.000000 0.318639 1.154858 2653.000000 0.896250
0 40000.000000 0.318639 1.154858 2653.000000 0.896250
0 40000.000000 0.318639 1.154858 2653.000000 0.896250
0 40000.000000 0.318639 1.154858 2653.000000 0.896250
0 40000.000000 0.318639 1.154858 2653.000000 0.896250
0 40000.000000 0.318639 1.154858 2653.000000 0.896250
0 40000.000000 0.318639 1.154858 2654.000000 0.896300
0 40000.000000 0.318639 1.154858 2655.000000 0.896350
0 40000.000000 0.318639 1.154858 2655.000000 0.896350
0 40000.000000 0.318639 1.154858 2655.000000 0.896350
0 40000.000000 0.318639 1.154858 2655.000000 0.896350
0 40000.000000 0.318639 1.154858 2655.000000 0.896350
0 40000.000000 0.318639 1.154858 2655.000000 0.896350
0 40000.000000 0.318639 1.154858 2655.000000 0.896350
